kind,name,bandwith(Mbps),latency(ms),request_size(B),response_size(B),send_bytes(B),recv_bytes(B),cost(ms),memory(KB)
native,test_prot_on_off,50,10,1024,16,24162162,1008459,5246.339,103600
native,test_prot_on_off,50,10,1024,256,24174449,1008459,5251.867,108444
native,test_prot_on_off,50,10,1024,1024,24207249,1008459,5272.35,134320
native,test_prot_on_off,50,10,1024,2048,24248209,1008459,5291.452,134580
native,test_prot_on_off,50,10,2048,16,34888593,1140555,7116.843,145204
native,test_prot_on_off,50,10,2048,256,34900883,1140555,7114.721,145204
native,test_prot_on_off,50,10,2048,1024,34929553,1140555,7127.779,145072
native,test_prot_on_off,50,10,2048,2048,34970518,1140555,7142.245,145196
native,test_prot_on_off,50,15,1024,16,24162160,1008459,5636.363,103600
native,test_prot_on_off,50,15,1024,256,24174452,1008459,5643.52,108568
native,test_prot_on_off,50,15,1024,1024,24207253,1008459,5665.986,134324
native,test_prot_on_off,50,15,1024,2048,24248211,1008459,5686.727,134580
native,test_prot_on_off,50,15,2048,16,34888593,1140555,7510.279,145072
native,test_prot_on_off,50,15,2048,256,34900884,1140555,7516.008,145068
native,test_prot_on_off,50,15,2048,1024,34929547,1140555,7522.096,145200
native,test_prot_on_off,50,15,2048,2048,34970510,1140555,7554.886,145200
native,test_prot_on_off,50,20,1024,16,24162162,1008459,6045.73,103600
native,test_prot_on_off,50,20,1024,256,24174448,1008459,6049.925,108568
native,test_prot_on_off,50,20,1024,1024,24207247,1008459,6070.605,134324
native,test_prot_on_off,50,20,1024,2048,24248213,1008459,6085.108,134576
native,test_prot_on_off,50,20,2048,16,34888594,1140555,7910.717,145200
native,test_prot_on_off,50,20,2048,256,34900881,1140555,7920.852,145220
native,test_prot_on_off,50,20,2048,1024,34929556,1140555,7924.39,145192
native,test_prot_on_off,50,20,2048,2048,34970512,1140555,7940.528,145204
native,test_prot_on_off,100,10,1024,16,24162158,1008459,3136.184,103680
native,test_prot_on_off,100,10,1024,256,24174449,1008459,3143.127,108568
native,test_prot_on_off,100,10,1024,1024,24207245,1008459,3159.732,134316
native,test_prot_on_off,100,10,1024,2048,24248208,1008459,3179.313,134572
native,test_prot_on_off,100,10,2048,16,34888589,1140555,4095.698,145072
native,test_prot_on_off,100,10,2048,256,34900881,1140555,4097.602,145072
native,test_prot_on_off,100,10,2048,1024,34929551,1140555,4110.612,145204
native,test_prot_on_off,100,10,2048,2048,34970516,1140555,4142.634,145200
native,test_prot_on_off,100,15,1024,16,24162164,1008459,3530.213,103600
native,test_prot_on_off,100,15,1024,256,24174448,1008459,3535.174,108568
native,test_prot_on_off,100,15,1024,1024,,,,
native,test_prot_on_off,100,15,1024,2048,24248207,1008459,3568.232,134576
native,test_prot_on_off,100,15,2048,16,34888592,1140555,4525.746,145200
native,test_prot_on_off,100,15,2048,256,34900885,1140555,4511.238,145200
native,test_prot_on_off,100,15,2048,1024,34929551,1140555,4525.431,145200
native,test_prot_on_off,100,15,2048,2048,34970517,1140555,4540.695,145024
native,test_prot_on_off,100,20,1024,16,24162163,1008459,3938.074,103544
native,test_prot_on_off,100,20,1024,256,24174449,1008459,3939.635,108452
native,test_prot_on_off,100,20,1024,1024,24207253,1008459,3951.605,134192
native,test_prot_on_off,100,20,1024,2048,24248209,1008459,3970.287,134576
native,test_prot_on_off,100,20,2048,16,34888590,1140555,4900.871,145200
native,test_prot_on_off,100,20,2048,256,34900881,1140555,4888.568,145200
native,test_prot_on_off,100,20,2048,1024,34929553,1140555,4922.177,145072
native,test_prot_on_off,100,20,2048,2048,34970511,1140555,4945.707,145200
native,test_prot_on_off,200,10,1024,16,24162162,1008459,2064.889,103804
native,test_prot_on_off,200,10,1024,256,24174450,1008459,2066.734,108568
native,test_prot_on_off,200,10,1024,1024,24207249,1008459,2087.628,134320
native,test_prot_on_off,200,10,1024,2048,24248211,1008459,2299.279,134532
native,test_prot_on_off,200,10,2048,16,34888592,1140555,2636.15,145196
native,test_prot_on_off,200,10,2048,256,34900875,1140555,2623.875,145200
native,test_prot_on_off,200,10,2048,1024,34929553,1140555,2637.72,145200
native,test_prot_on_off,200,10,2048,2048,34970511,1140555,2653.954,145204
native,test_prot_on_off,200,15,1024,16,24162162,1008459,2444.156,103600
native,test_prot_on_off,200,15,1024,256,24174446,1008459,2451.635,108616
native,test_prot_on_off,200,15,1024,1024,24207244,1008459,2543.35,134320
native,test_prot_on_off,200,15,1024,2048,24248211,1008459,2490.452,134572
native,test_prot_on_off,200,15,2048,16,34888593,1140555,3042.115,145200
native,test_prot_on_off,200,15,2048,256,34900880,1140555,3049.367,145200
native,test_prot_on_off,200,15,2048,1024,34929554,1140555,3067.96,145072
native,test_prot_on_off,200,15,2048,2048,34970514,1140555,3076.384,145200
native,test_prot_on_off,200,20,1024,16,24162161,1008459,2848.044,103596
native,test_prot_on_off,200,20,1024,256,24174449,1008459,2869.911,108572
native,test_prot_on_off,200,20,1024,1024,24207252,1008459,2876.373,134320
native,test_prot_on_off,200,20,1024,2048,24248210,1008459,2891.321,134572
native,test_prot_on_off,200,20,2048,16,34888595,1140555,3427.535,145204
native,test_prot_on_off,200,20,2048,256,34900881,1140555,3435.817,145072
native,test_prot_on_off,200,20,2048,1024,34929552,1140555,3449.4,145068
native,test_prot_on_off,200,20,2048,2048,34970511,1140555,3470.929,145200
